Name,PM2.5,Pollution Category
Jalalpur,96.9,4 - Borderline
Jalalpur,91.3,4 - Borderline
Jalalpur,86.6,3 - Satisfactory
Jalalpur,82.4,3 - Satisfactory
Jalalpur,78.2,3 - Satisfactory
Jalalpur,72.6,3 - Satisfactory
Jalalpur,71.5,3 - Satisfactory
Jalalpur,71.9,3 - Satisfactory
Jalalpur,70.5,3 - Satisfactory
Jalalpur,66.1,3 - Satisfactory
Jalalpur,58.9,2 - Good
Jalalpur,56.2,2 - Good
Jalalpur,52.7,2 - Good
Jalalpur,47.7,2 - Good
Jalalpur,44.8,2 - Good
Jalalpur,43.9,2 - Good
Jalalpur,50.6,2 - Good
Jalalpur,102.4,4 - Borderline
Jalalpur,114.6,4 - Borderline
Jalalpur,124.3,5 - Poor
Jalalpur,128.1,5 - Poor
Jalalpur,129.9,5 - Poor
Jalalpur,129.0,5 - Poor
Jalalpur,125.3,5 - Poor
Jalalpur,119.7,4 - Borderline
Jalalpur,113.4,4 - Borderline
Jalalpur,106.9,4 - Borderline
Jalalpur,99.9,4 - Borderline
Jalalpur,93.8,4 - Borderline
Jalalpur,88.0,3 - Satisfactory
Jalalpur,86.6,3 - Satisfactory
Jalalpur,88.0,3 - Satisfactory
Jalalpur,86.8,3 - Satisfactory
Jalalpur,83.1,3 - Satisfactory
Jalalpur,74.7,3 - Satisfactory
Jalalpur,67.5,3 - Satisfactory
Jalalpur,62.9,3 - Satisfactory
Jalalpur,58.7,2 - Good
Jalalpur,54.7,2 - Good
Jalalpur,53.0,2 - Good
Jalalpur,54.8,2 - Good
Jalalpur,92.9,4 - Borderline
Jalalpur,107.3,4 - Borderline
Jalalpur,122.5,5 - Poor
Jalalpur,134.6,5 - Poor
Jalalpur,145.3,5 - Poor
Jalalpur,150.9,5 - Poor
Jalalpur,150.4,5 - Poor
Jalalpur,145.8,5 - Poor
Jalalpur,139.2,5 - Poor
Jalalpur,133.6,5 - Poor
Jalalpur,126.7,5 - Poor
Jalalpur,121.1,5 - Poor
Jalalpur,104.1,4 - Borderline
Jalalpur,106.4,4 - Borderline
Jalalpur,111.1,4 - Borderline
Jalalpur,106.9,4 - Borderline
Jalalpur,92.7,4 - Borderline
Jalalpur,78.0,3 - Satisfactory
Jalalpur,65.0,3 - Satisfactory
Jalalpur,55.6,2 - Good
Jalalpur,50.3,2 - Good
Jalalpur,46.9,2 - Good
Jalalpur,45.6,2 - Good
Jalalpur,48.5,2 - Good
Jalalpur,61.2,3 - Satisfactory
Jalalpur,74.7,3 - Satisfactory
Jalalpur,86.8,3 - Satisfactory
Jalalpur,96.4,4 - Borderline
Jalalpur,104.1,4 - Borderline
Jalalpur,110.8,4 - Borderline
Jalalpur,116.2,4 - Borderline
Jalalpur,119.2,4 - Borderline
Jalalpur,114.6,4 - Borderline
Jalalpur,108.0,4 - Borderline
Jalalpur,105.0,4 - Borderline
Jalalpur,103.1,4 - Borderline
Jalalpur,100.4,4 - Borderline
Jalalpur,104.3,4 - Borderline
Jalalpur,112.5,4 - Borderline
Jalalpur,113.4,4 - Borderline
Jalalpur,112.5,4 - Borderline
Jalalpur,94.1,4 - Borderline
Jalalpur,70.3,3 - Satisfactory
Jalalpur,58.9,2 - Good
Jalalpur,54.8,2 - Good
Jalalpur,54.0,2 - Good
Jalalpur,54.7,2 - Good
Jalalpur,58.4,2 - Good
Jalalpur,83.1,3 - Satisfactory
Jalalpur,97.3,4 - Borderline
Jalalpur,109.9,4 - Borderline
Jalalpur,116.4,4 - Borderline
Jalalpur,118.7,4 - Borderline
Jalalpur,116.2,4 - Borderline
Jalalpur,108.7,4 - Borderline
Jalalpur,100.4,4 - Borderline
Jalalpur,95.5,4 - Borderline
Jalalpur,93.1,4 - Borderline
Jalalpur,92.0,4 - Borderline
Jalalpur,91.5,4 - Borderline
Jalalpur,103.1,4 - Borderline
Jalalpur,108.7,4 - Borderline
Jalalpur,120.1,6 - Very Poor
Jalalpur,127.1,5 - Poor
Jalalpur,109.7,4 - Borderline
Jalalpur,95.5,4 - Borderline
Jalalpur,79.4,3 - Satisfactory
Jalalpur,74.7,3 - Satisfactory
Jalalpur,73.3,3 - Satisfactory
Jalalpur,72.9,3 - Satisfactory
Jalalpur,73.3,3 - Satisfactory
Jalalpur,74.5,3 - Satisfactory
Jalalpur,97.1,4 - Borderline
Jalalpur,112.2,4 - Borderline
Jalalpur,127.1,5 - Poor
Jalalpur,137.4,5 - Poor
Jalalpur,144.4,5 - Poor
Jalalpur,148.5,5 - Poor
Jalalpur,149.0,5 - Poor
Jalalpur,147.1,5 - Poor
Jalalpur,146.2,5 - Poor
Jalalpur,145.3,5 - Poor
Jalalpur,143.4,5 - Poor
Jalalpur,141.1,5 - Poor
Jalalpur,138.3,5 - Poor
Jalalpur,139.7,5 - Poor
Jalalpur,147.6,5 - Poor
Jalalpur,152.7,5 - Poor
Jalalpur,148.5,5 - Poor
Jalalpur,113.6,4 - Borderline
Jalalpur,79.9,3 - Satisfactory
Jalalpur,71.2,3 - Satisfactory
Jalalpur,66.6,3 - Satisfactory
Jalalpur,64.3,3 - Satisfactory
Jalalpur,63.6,3 - Satisfactory
Jalalpur,69.2,3 - Satisfactory
Jalalpur,105.7,4 - Borderline
Jalalpur,116.2,4 - Borderline
Jalalpur,123.9,5 - Poor
Jalalpur,127.6,5 - Poor
Jalalpur,129.0,5 - Poor
Jalalpur,126.2,5 - Poor
Jalalpur,120.1,6 - Very Poor
Jalalpur,112.5,4 - Borderline
Jalalpur,104.3,4 - Borderline
Jalalpur,95.9,4 - Borderline
Jalalpur,88.0,3 - Satisfactory
Jalalpur,81.5,3 - Satisfactory
Jalalpur,73.8,3 - Satisfactory
Jalalpur,71.5,3 - Satisfactory
Jalalpur,71.7,3 - Satisfactory
Jalalpur,71.9,3 - Satisfactory
Jalalpur,73.1,3 - Satisfactory
Jalalpur,74.5,3 - Satisfactory
Jalalpur,78.0,3 - Satisfactory
Jalalpur,83.4,3 - Satisfactory
Jalalpur,83.1,3 - Satisfactory
Jalalpur,82.0,3 - Satisfactory
Jalalpur,80.1,3 - Satisfactory
Jalalpur,76.6,3 - Satisfactory
Jalalpur,101.0,4 - Borderline
Jalalpur,104.3,4 - Borderline
Jalalpur,106.9,4 - Borderline
Jalalpur,107.1,4 - Borderline
Jalalpur,104.8,4 - Borderline
Jalalpur,99.7,4 - Borderline
Jalalpur,92.9,4 - Borderline
Jalalpur,86.4,3 - Satisfactory
Jalalpur,81.5,3 - Satisfactory
Jalalpur,78.2,3 - Satisfactory
Jalalpur,76.1,3 - Satisfactory
Jalalpur,75.4,3 - Satisfactory
Jalalpur,74.3,3 - Satisfactory
Jalalpur,77.1,3 - Satisfactory
Jalalpur,80.1,3 - Satisfactory
Jalalpur,82.2,3 - Satisfactory
Jalalpur,85.2,3 - Satisfactory
Jalalpur,86.6,3 - Satisfactory
Jalalpur,84.3,3 - Satisfactory
Jalalpur,76.8,3 - Satisfactory
Jalalpur,70.5,3 - Satisfactory
Jalalpur,65.0,3 - Satisfactory
Jalalpur,62.6,3 - Satisfactory
Jalalpur,61.2,3 - Satisfactory
Jalalpur,92.0,4 - Borderline
Jalalpur,100.1,4 - Borderline
Jalalpur,107.6,4 - Borderline
Jalalpur,114.8,4 - Borderline
Jalalpur,121.1,5 - Poor
Jalalpur,124.8,5 - Poor
Jalalpur,124.8,5 - Poor
Jalalpur,121.1,5 - Poor
Jalalpur,116.9,4 - Borderline
Jalalpur,113.2,4 - Borderline
Jalalpur,109.9,4 - Borderline
Jalalpur,106.2,4 - Borderline
Jalalpur,96.6,4 - Borderline
Jalalpur,98.5,4 - Borderline
Jalalpur,105.7,4 - Borderline
Jalalpur,106.6,4 - Borderline
Jalalpur,100.8,4 - Borderline
Jalalpur,88.9,3 - Satisfactory
Jalalpur,86.4,3 - Satisfactory
Jalalpur,81.3,3 - Satisfactory
Jalalpur,76.1,3 - Satisfactory
Jalalpur,75.2,3 - Satisfactory
Jalalpur,75.7,3 - Satisfactory
Jalalpur,82.0,3 - Satisfactory
Jalalpur,110.8,4 - Borderline
Jalalpur,125.7,5 - Poor
Jalalpur,139.2,5 - Poor
Jalalpur,149.0,5 - Poor
Jalalpur,155.5,5 - Poor
Jalalpur,158.3,5 - Poor
Jalalpur,155.1,5 - Poor
Jalalpur,148.1,5 - Poor
Jalalpur,141.6,5 - Poor
Jalalpur,136.4,5 - Poor
Jalalpur,132.7,5 - Poor
Jalalpur,130.4,5 - Poor
Jalalpur,112.5,4 - Borderline
Jalalpur,117.3,4 - Borderline
Jalalpur,127.6,5 - Poor
Jalalpur,132.7,5 - Poor
Jalalpur,113.4,4 - Borderline
Jalalpur,99.4,4 - Borderline
Jalalpur,95.5,4 - Borderline
Jalalpur,85.9,3 - Satisfactory
Jalalpur,78.2,3 - Satisfactory
Jalalpur,73.3,3 - Satisfactory
Jalalpur,70.5,3 - Satisfactory
Jalalpur,81.7,3 - Satisfactory
Jalalpur,136.4,5 - Poor
Jalalpur,156.9,5 - Poor
Jalalpur,176.0,5 - Poor
Jalalpur,186.3,5 - Poor
Jalalpur,190.9,5 - Poor
Jalalpur,189.1,5 - Poor
Jalalpur,177.9,5 - Poor
Jalalpur,165.3,5 - Poor
Jalalpur,154.6,5 - Poor
Jalalpur,145.3,5 - Poor
Jalalpur,136.4,5 - Poor
Jalalpur,128.1,5 - Poor
Jalalpur,119.7,4 - Borderline
Jalalpur,113.2,4 - Borderline
Jalalpur,109.0,4 - Borderline
Jalalpur,103.8,4 - Borderline
Jalalpur,99.2,4 - Borderline
Jalalpur,83.6,3 - Satisfactory
Jalalpur,78.2,3 - Satisfactory
Jalalpur,69.2,3 - Satisfactory
Jalalpur,61.9,3 - Satisfactory
Jalalpur,58.1,2 - Good
Jalalpur,56.9,2 - Good
Jalalpur,69.4,3 - Satisfactory
Jalalpur,105.9,4 - Borderline
Jalalpur,124.8,5 - Poor
Jalalpur,142.5,5 - Poor
Jalalpur,154.6,5 - Poor
Jalalpur,163.9,5 - Poor
Jalalpur,169.0,5 - Poor
Jalalpur,168.1,5 - Poor
Jalalpur,162.5,5 - Poor
Jalalpur,155.5,5 - Poor
Jalalpur,149.5,5 - Poor
Jalalpur,143.9,5 - Poor
Jalalpur,140.2,5 - Poor
Jalalpur,130.9,5 - Poor
Jalalpur,134.6,5 - Poor
Jalalpur,143.4,5 - Poor
Jalalpur,146.7,5 - Poor
Jalalpur,125.7,5 - Poor
Jalalpur,110.1,4 - Borderline
Jalalpur,96.4,4 - Borderline
Jalalpur,88.5,3 - Satisfactory
Jalalpur,80.6,3 - Satisfactory
Jalalpur,76.1,3 - Satisfactory
Jalalpur,75.4,3 - Satisfactory
Jalalpur,80.8,3 - Satisfactory
Jalalpur,97.1,4 - Borderline
Jalalpur,108.5,4 - Borderline
Jalalpur,116.9,4 - Borderline
Jalalpur,119.2,4 - Borderline
Jalalpur,121.5,5 - Poor
Jalalpur,121.5,5 - Poor
Jalalpur,118.0,4 - Borderline
Jalalpur,115.5,4 - Borderline
Jalalpur,114.8,4 - Borderline
Jalalpur,114.8,4 - Borderline
Jalalpur,115.5,4 - Borderline
Jalalpur,115.0,4 - Borderline
Jalalpur,99.0,4 - Borderline
Jalalpur,96.9,4 - Borderline
Jalalpur,92.9,4 - Borderline
Jalalpur,85.4,3 - Satisfactory
Jalalpur,78.9,3 - Satisfactory
Jalalpur,76.6,3 - Satisfactory
Jalalpur,74.3,3 - Satisfactory
Jalalpur,73.1,3 - Satisfactory
Jalalpur,74.7,3 - Satisfactory
Jalalpur,75.7,3 - Satisfactory
Jalalpur,73.6,3 - Satisfactory
Jalalpur,72.6,3 - Satisfactory
Jalalpur,88.5,3 - Satisfactory
Jalalpur,91.0,4 - Borderline
Jalalpur,90.8,6 - Very Poor
Jalalpur,94.5,4 - Borderline
Jalalpur,98.0,4 - Borderline
Jalalpur,96.9,4 - Borderline
Jalalpur,95.5,4 - Borderline
Jalalpur,93.6,4 - Borderline
Jalalpur,95.0,4 - Borderline
Jalalpur,95.7,4 - Borderline
Jalalpur,95.0,4 - Borderline
Jalalpur,95.5,4 - Borderline
Jalalpur,81.5,3 - Satisfactory
Jalalpur,87.1,3 - Satisfactory
Jalalpur,93.8,4 - Borderline
Jalalpur,97.1,4 - Borderline
Jalalpur,93.1,4 - Borderline
Jalalpur,91.0,4 - Borderline
Jalalpur,83.8,3 - Satisfactory
Jalalpur,74.3,3 - Satisfactory
Jalalpur,64.0,3 - Satisfactory
Jalalpur,61.0,3 - Satisfactory
Jalalpur,60.1,6 - Very Poor
Jalalpur,59.6,2 - Good
Jalalpur,63.3,3 - Satisfactory
Jalalpur,67.8,3 - Satisfactory
Jalalpur,67.1,3 - Satisfactory
Jalalpur,65.4,3 - Satisfactory
Jalalpur,66.1,3 - Satisfactory
Jalalpur,68.0,3 - Satisfactory
Jalalpur,68.2,3 - Satisfactory
Jalalpur,65.9,3 - Satisfactory
Jalalpur,62.2,3 - Satisfactory
Jalalpur,59.1,2 - Good
Jalalpur,56.8,2 - Good
Jalalpur,55.2,2 - Good
Jalalpur,60.8,6 - Very Poor
Jalalpur,65.4,3 - Satisfactory
Jalalpur,72.4,3 - Satisfactory
Jalalpur,72.4,3 - Satisfactory
Jalalpur,69.2,3 - Satisfactory
Jalalpur,62.2,3 - Satisfactory
Jalalpur,68.7,3 - Satisfactory
Jalalpur,70.8,3 - Satisfactory
Jalalpur,68.0,3 - Satisfactory
Jalalpur,68.0,3 - Satisfactory
Jalalpur,68.7,3 - Satisfactory
Jalalpur,78.0,3 - Satisfactory
Jalalpur,105.5,4 - Borderline
Jalalpur,119.7,4 - Borderline
Jalalpur,133.2,5 - Poor
Jalalpur,144.4,5 - Poor
Jalalpur,152.3,5 - Poor
Jalalpur,158.8,5 - Poor
Jalalpur,161.6,5 - Poor
Jalalpur,162.1,5 - Poor
Jalalpur,159.3,5 - Poor
Jalalpur,149.9,5 - Poor
Jalalpur,131.8,5 - Poor
Jalalpur,118.3,4 - Borderline
Jalalpur,98.0,4 - Borderline
Jalalpur,102.7,4 - Borderline
Jalalpur,110.4,4 - Borderline
Jalalpur,110.1,4 - Borderline
Jalalpur,107.1,4 - Borderline
Jalalpur,103.6,4 - Borderline
Jalalpur,97.6,4 - Borderline
Jalalpur,95.9,4 - Borderline
Jalalpur,96.4,4 - Borderline
Jalalpur,96.9,4 - Borderline
Jalalpur,96.9,4 - Borderline
Jalalpur,103.1,4 - Borderline
Jalalpur,117.3,4 - Borderline
Jalalpur,127.6,5 - Poor
Jalalpur,131.3,5 - Poor
Jalalpur,131.8,5 - Poor
Jalalpur,134.1,5 - Poor
Jalalpur,139.7,5 - Poor
Jalalpur,144.4,5 - Poor
Jalalpur,143.9,5 - Poor
Jalalpur,137.8,5 - Poor
Jalalpur,132.7,5 - Poor
Jalalpur,128.5,5 - Poor
Jalalpur,122.9,5 - Poor
Jalalpur,106.9,4 - Borderline
Jalalpur,109.4,4 - Borderline
Jalalpur,114.6,4 - Borderline
Jalalpur,118.0,4 - Borderline
Jalalpur,117.3,4 - Borderline
Jalalpur,109.9,4 - Borderline
Jalalpur,99.0,4 - Borderline
Jalalpur,88.7,3 - Satisfactory
Jalalpur,77.3,3 - Satisfactory
Jalalpur,70.1,3 - Satisfactory
Jalalpur,67.8,3 - Satisfactory
Jalalpur,75.9,3 - Satisfactory
Jalalpur,90.1,6 - Very Poor
Jalalpur,105.7,4 - Borderline
Jalalpur,115.9,4 - Borderline
Jalalpur,122.9,5 - Poor
Jalalpur,126.2,5 - Poor
Jalalpur,128.5,5 - Poor
Jalalpur,128.5,5 - Poor
Jalalpur,125.3,5 - Poor
Jalalpur,122.0,5 - Poor
Jalalpur,117.6,4 - Borderline
Jalalpur,112.7,4 - Borderline
Jalalpur,107.3,4 - Borderline
Jalalpur,95.5,4 - Borderline
Jalalpur,95.5,4 - Borderline
Jalalpur,100.1,4 - Borderline
Jalalpur,99.7,4 - Borderline
Jalalpur,95.2,4 - Borderline
Jalalpur,84.3,3 - Satisfactory
Jalalpur,74.5,3 - Satisfactory
Jalalpur,57.7,2 - Good
Jalalpur,51.1,2 - Good
Jalalpur,47.8,2 - Good
Jalalpur,46.8,2 - Good
Jalalpur,56.8,2 - Good
Jalalpur,78.2,3 - Satisfactory
Jalalpur,90.3,6 - Very Poor
Jalalpur,96.9,4 - Borderline
Jalalpur,99.0,4 - Borderline
Jalalpur,98.3,4 - Borderline
Jalalpur,96.6,4 - Borderline
Jalalpur,93.6,4 - Borderline
Jalalpur,90.8,6 - Very Poor
Jalalpur,89.2,3 - Satisfactory
Jalalpur,87.8,3 - Satisfactory
Jalalpur,85.9,3 - Satisfactory
Jalalpur,82.7,3 - Satisfactory
Jalalpur,76.1,3 - Satisfactory
Jalalpur,75.4,3 - Satisfactory
Jalalpur,78.0,3 - Satisfactory
Jalalpur,78.2,3 - Satisfactory
Jalalpur,75.7,3 - Satisfactory
Jalalpur,70.5,3 - Satisfactory
Jalalpur,58.9,2 - Good
Jalalpur,51.0,2 - Good
Jalalpur,45.1,2 - Good
Jalalpur,42.4,2 - Good
Jalalpur,42.5,2 - Good
Jalalpur,53.2,2 - Good
Jalalpur,74.0,3 - Satisfactory
Jalalpur,85.9,3 - Satisfactory
Jalalpur,96.4,4 - Borderline
Jalalpur,102.9,4 - Borderline
Jalalpur,111.5,4 - Borderline
Jalalpur,121.5,5 - Poor
Jalalpur,123.4,5 - Poor
Jalalpur,112.2,4 - Borderline
Jalalpur,101.5,4 - Borderline
Jalalpur,99.9,4 - Borderline
Jalalpur,103.1,4 - Borderline
Jalalpur,100.8,4 - Borderline
Jalalpur,102.9,4 - Borderline
Jalalpur,101.7,4 - Borderline
Jalalpur,103.8,4 - Borderline
Jalalpur,104.1,4 - Borderline
Jalalpur,94.8,4 - Borderline
Jalalpur,76.4,3 - Satisfactory
Jalalpur,56.7,2 - Good
Jalalpur,45.9,2 - Good
Jalalpur,39.7,2 - Good
Jalalpur,36.1,2 - Good
Jalalpur,35.2,2 - Good
Jalalpur,40.5,2 - Good
Jalalpur,53.9,2 - Good
Jalalpur,62.9,3 - Satisfactory
Jalalpur,71.0,3 - Satisfactory
Jalalpur,77.8,3 - Satisfactory
Jalalpur,81.3,3 - Satisfactory
Jalalpur,80.6,3 - Satisfactory
Jalalpur,79.4,3 - Satisfactory
Jalalpur,79.6,3 - Satisfactory
Jalalpur,82.2,3 - Satisfactory
Jalalpur,82.7,3 - Satisfactory
Jalalpur,81.7,3 - Satisfactory
Jalalpur,80.1,3 - Satisfactory
Jalalpur,60.5,6 - Very Poor
Jalalpur,62.2,3 - Satisfactory
Jalalpur,68.9,3 - Satisfactory
Jalalpur,70.1,3 - Satisfactory
Jalalpur,60.8,6 - Very Poor
Jalalpur,44.8,2 - Good
Jalalpur,36.2,2 - Good
Jalalpur,31.0,2 - Good
Jalalpur,28.3,1 - Very Good
Jalalpur,26.8,1 - Very Good
Jalalpur,26.4,1 - Very Good
Jalalpur,31.2,2 - Good
Jalalpur,44.4,2 - Good
Jalalpur,53.6,2 - Good
Jalalpur,61.9,3 - Satisfactory
Jalalpur,69.4,3 - Satisfactory
Jalalpur,76.4,3 - Satisfactory
Jalalpur,82.0,3 - Satisfactory
Jalalpur,82.7,3 - Satisfactory
Jalalpur,79.6,3 - Satisfactory
Jalalpur,76.1,3 - Satisfactory
Jalalpur,72.6,3 - Satisfactory
Jalalpur,69.2,3 - Satisfactory
Jalalpur,65.9,3 - Satisfactory
Jalalpur,64.7,3 - Satisfactory
Jalalpur,64.7,3 - Satisfactory
Jalalpur,68.0,3 - Satisfactory
Jalalpur,68.9,3 - Satisfactory
Jalalpur,66.6,3 - Satisfactory
Jalalpur,60.3,6 - Very Poor
Jalalpur,55.1,2 - Good
Jalalpur,41.1,2 - Good
Jalalpur,34.5,2 - Good
Jalalpur,32.4,2 - Good
Jalalpur,32.2,2 - Good
Jalalpur,42.5,2 - Good
Jalalpur,67.5,3 - Satisfactory
Jalalpur,88.2,3 - Satisfactory
Jalalpur,108.7,4 - Borderline
Jalalpur,125.3,5 - Poor
Jalalpur,138.3,5 - Poor
Jalalpur,147.1,5 - Poor
Jalalpur,144.8,5 - Poor
Jalalpur,128.5,5 - Poor
Jalalpur,113.2,4 - Borderline
Jalalpur,101.3,4 - Borderline
Jalalpur,91.7,4 - Borderline
Jalalpur,84.1,3 - Satisfactory
Jalalpur,77.3,3 - Satisfactory
Jalalpur,74.3,3 - Satisfactory
Jalalpur,74.5,3 - Satisfactory
Jalalpur,75.0,3 - Satisfactory
Jalalpur,75.4,3 - Satisfactory
Jalalpur,73.8,3 - Satisfactory
Jalalpur,65.4,3 - Satisfactory
Jalalpur,52.4,2 - Good
Jalalpur,46.0,2 - Good
Jalalpur,41.8,2 - Good
Jalalpur,41.0,2 - Good
Jalalpur,50.2,2 - Good
Jalalpur,76.6,3 - Satisfactory
Jalalpur,94.8,4 - Borderline
Jalalpur,110.6,4 - Borderline
Jalalpur,123.4,5 - Poor
Jalalpur,132.2,5 - Poor
Jalalpur,138.3,5 - Poor
Jalalpur,137.8,5 - Poor
Jalalpur,128.5,5 - Poor
Jalalpur,116.2,4 - Borderline
Jalalpur,102.2,4 - Borderline
Jalalpur,89.6,3 - Satisfactory
Jalalpur,79.9,3 - Satisfactory
Jalalpur,68.9,3 - Satisfactory
Jalalpur,67.1,3 - Satisfactory
Jalalpur,70.5,3 - Satisfactory
Jalalpur,73.6,3 - Satisfactory
Jalalpur,75.2,3 - Satisfactory
Jalalpur,69.8,3 - Satisfactory
Jalalpur,61.5,3 - Satisfactory
Jalalpur,56.2,2 - Good
Jalalpur,49.2,2 - Good
Jalalpur,43.7,2 - Good
Jalalpur,41.2,2 - Good
Jalalpur,44.9,2 - Good
Jalalpur,69.4,3 - Satisfactory
Jalalpur,80.8,3 - Satisfactory
Jalalpur,88.5,3 - Satisfactory
Jalalpur,94.1,4 - Borderline
Jalalpur,98.0,4 - Borderline
Jalalpur,98.3,4 - Borderline
Jalalpur,93.8,4 - Borderline
Jalalpur,87.8,3 - Satisfactory
Jalalpur,83.1,3 - Satisfactory
Jalalpur,79.6,3 - Satisfactory
Jalalpur,76.4,3 - Satisfactory
Jalalpur,73.1,3 - Satisfactory
Jalalpur,70.3,3 - Satisfactory
Jalalpur,70.8,3 - Satisfactory
Jalalpur,73.6,3 - Satisfactory
Jalalpur,74.3,3 - Satisfactory
Jalalpur,74.7,3 - Satisfactory
Jalalpur,70.5,3 - Satisfactory
Jalalpur,64.0,3 - Satisfactory
Jalalpur,58.8,2 - Good
Jalalpur,50.8,2 - Good
Jalalpur,43.1,2 - Good
Jalalpur,39.3,2 - Good
Jalalpur,40.5,2 - Good
Jalalpur,67.5,3 - Satisfactory
Jalalpur,75.2,3 - Satisfactory
Jalalpur,81.5,3 - Satisfactory
Jalalpur,85.2,3 - Satisfactory
Jalalpur,86.6,3 - Satisfactory
Jalalpur,86.1,3 - Satisfactory
Jalalpur,83.6,3 - Satisfactory
Jalalpur,80.3,3 - Satisfactory
Jalalpur,78.0,3 - Satisfactory
Jalalpur,76.1,3 - Satisfactory
Jalalpur,74.0,3 - Satisfactory
Jalalpur,72.2,3 - Satisfactory
Jalalpur,70.1,3 - Satisfactory
Jalalpur,71.0,3 - Satisfactory
Jalalpur,73.3,3 - Satisfactory
Jalalpur,75.0,3 - Satisfactory
Jalalpur,76.4,3 - Satisfactory
Jalalpur,76.6,3 - Satisfactory
Jalalpur,75.2,3 - Satisfactory
Jalalpur,68.7,3 - Satisfactory
Jalalpur,61.7,3 - Satisfactory
Jalalpur,57.4,2 - Good
Jalalpur,56.0,2 - Good
Jalalpur,55.3,2 - Good
Jalalpur,63.6,3 - Satisfactory
Jalalpur,70.3,3 - Satisfactory
Jalalpur,76.8,3 - Satisfactory
Jalalpur,81.7,3 - Satisfactory
Jalalpur,85.4,3 - Satisfactory
Jalalpur,88.2,3 - Satisfactory
Jalalpur,88.2,3 - Satisfactory
Jalalpur,85.7,3 - Satisfactory
Jalalpur,83.8,3 - Satisfactory
Jalalpur,83.1,3 - Satisfactory
Jalalpur,83.1,3 - Satisfactory
Jalalpur,82.9,3 - Satisfactory
Jalalpur,85.9,3 - Satisfactory
Jalalpur,89.2,3 - Satisfactory
Jalalpur,99.0,4 - Borderline
Jalalpur,105.2,4 - Borderline
Jalalpur,99.9,4 - Borderline
Jalalpur,87.1,3 - Satisfactory
Jalalpur,74.5,3 - Satisfactory
Jalalpur,63.8,3 - Satisfactory
Jalalpur,57.0,2 - Good
Jalalpur,53.3,2 - Good
Jalalpur,51.8,2 - Good
Jalalpur,59.6,2 - Good
Jalalpur,87.5,3 - Satisfactory
Jalalpur,109.7,4 - Borderline
Jalalpur,132.2,5 - Poor
Jalalpur,150.4,5 - Poor
Jalalpur,163.9,5 - Poor
Jalalpur,172.8,5 - Poor
Jalalpur,175.6,5 - Poor
Jalalpur,171.8,5 - Poor
Jalalpur,166.7,5 - Poor
Jalalpur,161.1,5 - Poor
Jalalpur,155.5,5 - Poor
Jalalpur,149.9,5 - Poor
Jalalpur,145.3,5 - Poor
Jalalpur,145.3,5 - Poor
Jalalpur,153.2,5 - Poor
Jalalpur,156.5,5 - Poor
Jalalpur,121.5,5 - Poor
Jalalpur,94.3,4 - Borderline
Jalalpur,82.9,3 - Satisfactory
Jalalpur,68.2,3 - Satisfactory
Jalalpur,58.1,2 - Good
Jalalpur,50.3,2 - Good
Jalalpur,46.7,2 - Good
Jalalpur,52.5,2 - Good
Jalalpur,88.9,3 - Satisfactory
Jalalpur,108.7,4 - Borderline
Jalalpur,129.9,5 - Poor
Jalalpur,146.2,5 - Poor
Jalalpur,155.5,5 - Poor
Jalalpur,156.5,5 - Poor
Jalalpur,151.3,5 - Poor
Jalalpur,147.1,5 - Poor
Jalalpur,145.3,5 - Poor
Jalalpur,143.9,5 - Poor
Jalalpur,142.5,5 - Poor
Jalalpur,141.6,5 - Poor
Jalalpur,124.3,5 - Poor
Jalalpur,119.7,4 - Borderline
Jalalpur,124.8,5 - Poor
Jalalpur,131.3,5 - Poor
Jalalpur,122.5,5 - Poor
Jalalpur,102.4,4 - Borderline
Jalalpur,92.4,4 - Borderline
Jalalpur,76.6,3 - Satisfactory
Jalalpur,59.5,2 - Good
Jalalpur,50.4,2 - Good
Jalalpur,49.4,2 - Good
Jalalpur,59.0,2 - Good
Jalalpur,71.7,3 - Satisfactory
Jalalpur,90.6,6 - Very Poor
Jalalpur,107.3,4 - Borderline
Jalalpur,116.2,4 - Borderline
Jalalpur,117.3,4 - Borderline
Jalalpur,115.9,4 - Borderline
Jalalpur,109.2,4 - Borderline
Jalalpur,98.7,4 - Borderline
Jalalpur,89.2,3 - Satisfactory
Jalalpur,80.8,3 - Satisfactory
Jalalpur,73.1,3 - Satisfactory
Jalalpur,66.4,3 - Satisfactory
Jalalpur,61.9,3 - Satisfactory
Jalalpur,61.9,3 - Satisfactory
Jalalpur,69.4,3 - Satisfactory
Jalalpur,72.6,3 - Satisfactory
Jalalpur,70.5,3 - Satisfactory
Jalalpur,65.4,3 - Satisfactory
Jalalpur,59.5,2 - Good
Jalalpur,53.1,2 - Good
Jalalpur,48.1,2 - Good
Jalalpur,44.5,2 - Good
Jalalpur,43.5,2 - Good
Jalalpur,44.5,2 - Good
Jalalpur,50.5,2 - Good
Jalalpur,62.2,3 - Satisfactory
Jalalpur,73.8,3 - Satisfactory
Jalalpur,83.1,3 - Satisfactory
Jalalpur,89.9,3 - Satisfactory
Jalalpur,95.0,4 - Borderline
Jalalpur,96.6,4 - Borderline
Jalalpur,94.1,4 - Borderline
Jalalpur,90.3,6 - Very Poor
Jalalpur,87.3,3 - Satisfactory
Jalalpur,85.7,3 - Satisfactory
